"Jan 26, 2021, 12 AMEDT",2.15,2.38,+10.59,"Oct 27, 2020, 12 AMEDT",2.26,2.43,+7.38,"Jul 28, 2020, 12 AMEDT",1.8,1.78,-1.17,"Apr 28, 2020, 12 AMEDT",2.03,2.16,+6.3
"Jan 21, 2021, 12 AMEDT",1.13,1.29,+14.16,"Oct 22, 2020, 12 AMEDT",0.89,0.93,+5.08,"Jul 28, 2020, 12 AMEDT",1.29,1.2,-7.19,"Apr 22, 2020, 12 AMEDT",1.3,1.38,+5.99
"Feb 09, 2021, 12 AMEDT",0.76,0.89,+16.49,"Oct 28, 2020, 12 AMEDT",0.66,0.82,+23.68,"Aug 06, 2020, 12 AMEDT",0.57,0.76,+33.1,"May 05, 2020, 12 AMEDT",0.59,0.73,+24.79
"Feb 25, 2021, 12 AMEDT",1.56,1.9,+21.87,"Nov 05, 2020, 12 AMEDT",1.52,1.31,-13.76,"Aug 05, 2020, 12 AMEDT",1.5,1.65,+10.15,"May 04, 2020, 12 AMEDT",2.26,3.08,+36.46
"Jan 27, 2021, 12 AMEDT",1.05,1.17,+11.01,"Oct 28, 2020, 12 AMEDT",1.03,1.21,+17.48,"Jul 29, 2020, 12 AMEDT",1.01,1.23,+21.3,"Apr 29, 2020, 12 AMEDT",0.95,1.05,+10.06
"Jan 28, 2021, 12 AMEDT",1.62,1.7,+4.95,"Oct 27, 2020, 12 AMEDT",2.6,2.76,+6.27,"Jul 28, 2020, 12 AMEDT",1.95,2.37,+21.32,"Apr 29, 2020, 12 AMEDT",1.31,1.36,+3.5
"Feb 08, 2021, 12 AMEDT",0.88,0.86,-1.71,"Nov 09, 2020, 12 AMEDT",0.9,0.48,-46.78,"Aug 12, 2020, 12 AMEDT",0.01,0.04,+300,"Aug 10, 2020, 12 AMEDT",0.98,0.83,-14.96
"Jan 28, 2021, 12 AMEDT",2.08,3.36,+61.38,"Nov 02, 2020, 12 AMEDT",1.52,1.85,+21.63,"Jul 23, 2020, 12 AMEDT",1.12,1.25,+11.21,"May 04, 2020, 12 AMEDT",1.33,1.34,+0.6
"Jan 27, 2021, 12 AMEDT",-0.22,2.41,+1185.59,"Oct 21, 2020, 12 AMEDT",-0.22,0.2,+187.5,"Jul 22, 2020, 12 AMEDT",0.09,0.76,+746.67,"Apr 22, 2020, 12 AMEDT",0.74,1.51,+105.99
"Feb 04, 2021, 12 AMEDT",2.95,3.84,+30.04,"Oct 22, 2020, 12 AMEDT",2.16,3.28,+51.71,"Jul 31, 2020, 12 AMEDT",1.83,1.91,+4.26,"Apr 21, 2020, 12 AMEDT",2.7,2.6,-3.6
"Feb 18, 2021, 12 AMEDT",0.42,0.47,+12.98,"Oct 29, 2020, 12 AMEDT",1.21,1.22,+0.66,"Jul 30, 2020, 12 AMEDT",0.67,0.78,+16.77,"Apr 30, 2020, 12 AMEDT",0.71,0.78,+9.86
"Jan 28, 2021, 12 AMEDT",-1.68,-1.29,+23.31,"Oct 22, 2020, 12 AMEDT",-2.35,-1.99,+15.32,"Jul 23, 2020, 12 AMEDT",-2.66,-2.67,-0.49,"Apr 28, 2020, 12 AMEDT",-0.41,-0.15,+63.24
"Jan 28, 2021, 12 AMEDT",2.98,3.29,+10.25,"Oct 27, 2020, 12 AMEDT",2.73,2.89,+5.94,"Jul 30, 2020, 12 AMEDT",1.23,1.6,+30.19,"Apr 30, 2020, 12 AMEDT",1.1,1.2,+9.29
"Jan 26, 2021, 12 AMEDT",0.55,0.61,+10.31,"Oct 29, 2020, 12 AMEDT",0.31,0.51,+62.42,"Jul 28, 2020, 12 AMEDT",-0.59,-0.46,+22.3,"Apr 28, 2020, 12 AMEDT",0.34,0.32,-6.43
"Jan 19, 2021, 12 AMEDT",1.56,1.69,+8.19,"Oct 16, 2020, 12 AMEDT",1.42,1.45,+2.47,"Jul 17, 2020, 12 AMEDT",1.61,1.88,+16.7,"Apr 17, 2020, 12 AMEDT",1.35,1.67,+23.98
"Feb 02, 2021, 12 AMEDT",1.52,1.73,+13.97,"Nov 02, 2020, 12 AMEDT",1.27,1.48,+16.81,"Aug 03, 2020, 12 AMEDT",0.96,1.31,+37.03,"May 13, 2020, 12 AMEDT",1.58,1.64,+4.13
"Jan 27, 2021, 12 AMEDT",2.55,2.81,+10.37,"Oct 29, 2020, 12 AMEDT",1.41,2.14,+51.88,"Jul 30, 2020, 12 AMEDT",0.55,0.64,+17.22,"Apr 30, 2020, 12 AMEDT",1.69,1.84,+8.94
"Jan 21, 2021, 12 AMEDT",3.84,7.4,+92.96,"Oct 22, 2020, 12 AMEDT",5.27,8.47,+60.81,"Jul 23, 2020, 12 AMEDT",3.11,4.42,+42.31,"Apr 23, 2020, 12 AMEDT",3.56,2.55,-28.43
"Jan 29, 2021, 12 AMEDT",0.91,1.24,+36.71,"Oct 20, 2020, 12 AMEDT",0.72,0.63,-12.26,"Jul 21, 2020, 12 AMEDT",0.15,0.06,-59.46,"Apr 21, 2020, 12 AMEDT",-0.1,0.45,+541.18
"Feb 17, 2021, 12 AMEDT",1.47,1.52,+3.12,"Dec 02, 2020, 12 AMEDT",1.58,1.58,+0.32,"Aug 19, 2020, 12 AMEDT",1.35,1.74,+29.37,"May 20, 2020, 12 AMEDT",0.99,1.22,+23.61
"Feb 02, 2021, 12 AMEDT",0.34,0.17,-49.85,"Nov 03, 2020, 12 AMEDT",0.25,0.34,+38.78,"Aug 11, 2020, 12 AMEDT",-0.3,-0.29,+3.01,"May 05, 2020, 12 AMEDT",0.58,0.45,-22.95
"Feb 04, 2021, 12 AMEDT",0.51,0.6,+17.19,"Nov 05, 2020, 12 AMEDT",0.43,1,+133.1,"Aug 06, 2020, 12 AMEDT",0.07,0.09,+26.76,"May 06, 2020, 12 AMEDT",1.02,1.1,+8.06
"Jan 28, 2021, 12 AMEDT",2.64,2.89,+9.35,"Oct 29, 2020, 12 AMEDT",2.48,2.55,+2.82,"Jul 29, 2020, 12 AMEDT",2.02,2.29,+13.2,"Apr 28, 2020, 12 AMEDT",1.79,1.87,+4.47
"Feb 08, 2021, 12 AMEDT",0.96,1.25,+29.94,"Nov 05, 2020, 12 AMEDT",1.48,2,+34.77,"Aug 03, 2020, 12 AMEDT",1.6,2.3,+43.93,"May 20, 2020, 12 AMEDT",0.9,1.5,+67.6
"Feb 04, 2021, 12 AMEDT",1.01,1.15,+14.31,"Oct 29, 2020, 12 AMEDT",0.23,0.58,+156.64,"Aug 13, 2020, 12 AMEDT",-0.56,-0.25,+55.75,"Apr 30, 2020, 12 AMEDT",-0.11,-0.27,-134.78
"Mar 02, 2021, 12 AMEDT",2.54,2.67,+5.28,"Nov 18, 2020, 12 AMEDT",1.6,2.79,+74.16,"Aug 19, 2020, 12 AMEDT",1.62,3.38,+108.38,"May 20, 2020, 12 AMEDT",0.4,0.59,+48.61
"Jan 27, 2021, 12 AMEDT",1.28,1.47,+14.66,"Oct 28, 2020, 12 AMEDT",0.87,1.16,+33.49,"Jul 29, 2020, 12 AMEDT",0.4,0.59,+46.4,"Apr 28, 2020, 12 AMEDT",1,1.29,+29.39
"Jan 27, 2021, 12 AMEDT",3.11,3.48,+11.9,"Jan 04, 2021, 2 AMEDT",3.11,3.48,+11.9,"Oct 21, 2020, 12 AMEDT",2.36,2.48,+5,"Jul 22, 2020, 12 AMEDT",1.99,2.48,+24.94
"Feb 25, 2021, 12 AMEDT",3.05,3.25,+6.63,"Oct 29, 2020, 12 AMEDT",2.24,2.77,+23.77,"Jul 30, 2020, 12 AMEDT",1.25,1.93,+53.91,"Apr 30, 2020, 12 AMEDT",2.35,2.72,+15.7
"Jan 27, 2021, 12 AMEDT",1.01,1.1,+9.13,"Oct 20, 2020, 12 AMEDT",1.12,1.18,+5.45,"Jul 21, 2020, 12 AMEDT",1.03,1.33,+29.25,"Apr 21, 2020, 12 AMEDT",0.88,1,+14.03
"Jan 27, 2021, 12 AMEDT",1.03,0.8,-22.48,"Oct 21, 2020, 12 AMEDT",0.58,0.76,+30.81,"Jul 22, 2020, 12 AMEDT",-0.04,0.44,+1278.38,"Apr 29, 2020, 12 AMEDT",-0.06,0.23,+456.25
"Jan 26, 2021, 12 AMEDT",1.34,1.64,+22.3,"Oct 20, 2020, 12 AMEDT",1.28,1.45,+13.02,"Jul 21, 2020, 12 AMEDT",0.88,1.48,+68.37,"Apr 21, 2020, 12 AMEDT",1,1.24,+23.75
"Jan 27, 2021, 12 AMEDT",0.91,1.06,+16.36,"Oct 29, 2020, 12 AMEDT",0.36,0.53,+49.3,"Jul 30, 2020, 12 AMEDT",-0.08,0.13,+271.05,"Apr 30, 2020, 12 AMEDT",0.47,0.35,-25.69
"Jan 20, 2021, 12 AMEDT",0.91,0.96,+5.26,"Oct 16, 2020, 12 AMEDT",0.94,0.98,+4.14,"Jul 15, 2020, 12 AMEDT",0.91,1.01,+10.62,"Apr 16, 2020, 12 AMEDT",0.9,1.05,+16.15
"Feb 04, 2021, 12 AMEDT",1.78,2.03,+13.79,"Nov 02, 2020, 12 AMEDT",2.32,3.22,+38.97,"Aug 03, 2020, 12 AMEDT",1.99,2.41,+20.86,"May 01, 2020, 12 AMEDT",1.67,1.89,+13.38
"Mar 04, 2021, 12 AMEDT",2.78,3.17,+13.91,"Dec 03, 2020, 12 AMEDT",3.09,3.16,+2.13,"Sep 03, 2020, 12 AMEDT",1.52,2.28,+49.7,"Jun 04, 2020, 12 AMEDT",2.36,1.51,-35.88
"Feb 04, 2021, 12 AMEDT",1.43,1.49,+4.49,"Nov 06, 2020, 12 AMEDT",1.72,1.86,+8.27,"Jul 23, 2020, 12 AMEDT",1.13,1.31,+15.93,"Apr 23, 2020, 12 AMEDT",1.71,1.63,-4.9
"Feb 17, 2021, 12 AMEDT",0.2,0.57,+190.82,"Nov 02, 2020, 12 AMEDT",0.17,0.23,+37.72,"Aug 03, 2020, 12 AMEDT",-0.01,0.11,+1100,"May 04, 2020, 12 AMEDT",-0.08,-0.06,+21.05
"Jan 21, 2021, 12 AMEDT",3.18,4.91,+54.55,"Oct 20, 2020, 12 AMEDT",3.03,3.12,+2.94,"Jul 23, 2020, 12 AMEDT",-0.2,-0.2,+0.5,"Apr 21, 2020, 12 AMEDT",2.85,2.62,-8.04
"Feb 11, 2021, 12 AMEDT",-0.41,0.32,+177.86,"Nov 12, 2020, 12 AMEDT",-0.7,-0.2,+71.39,"Aug 04, 2020, 12 AMEDT",-0.64,0.08,+112.48,"May 05, 2020, 12 AMEDT",0.89,0.6,-32.2
"Feb 01, 2021, 12 AMEDT",6.56,7.09,+8.06,"Oct 21, 2020, 12 AMEDT",4.31,5.63,+30.54,"Jul 22, 2020, 12 AMEDT",3.42,3.89,+13.91,"Apr 22, 2020, 12 AMEDT",2.8,2.94,+5.19
"Feb 24, 2021, 12 AMEDT",0.62,0.5,-19.22,"Nov 18, 2020, 12 AMEDT",0.4,0.71,+79.29,"Aug 19, 2020, 12 AMEDT",-0.1,-0.18,-80,"May 21, 2020, 12 AMEDT",-0.18,-0.74,-315.73
"Jan 28, 2021, 12 AMEDT",1.51,1.64,+8.32,"Oct 22, 2020, 12 AMEDT",1.38,1.62,+17.39,"Jul 23, 2020, 12 AMEDT",2.52,2.9,+15.13,"Apr 23, 2020, 12 AMEDT",0.7,0.71,+2.01
"Feb 05, 2021, 12 AMEDT",0.92,1.03,+11.47,"Oct 28, 2020, 12 AMEDT",1.35,1.72,+27.79,"Jul 29, 2020, 12 AMEDT",0.74,1.27,+71.16,"May 05, 2020, 12 AMEDT",0.52,0.43,-16.99
"Feb 09, 2021, 12 AMEDT",1.99,1.97,-1.15,"Nov 12, 2020, 12 AMEDT",1.98,2.89,+45.74,"Aug 04, 2020, 12 AMEDT",0.97,1.54,+58.44,"May 05, 2020, 12 AMEDT",4.36,5.1,+17.08
"Feb 10, 2021, 12 AMEDT",0.51,0.61,+19.61,"Nov 04, 2020, 12 AMEDT",0.43,0.6,+40.19,"Aug 05, 2020, 12 AMEDT",0.38,0.52,+36.84,"May 06, 2020, 12 AMEDT",0.41,0.49,+20.1
"Jan 21, 2021, 12 AMEDT",0.97,1.18,+21.15,"Oct 15, 2020, 12 AMEDT",0.89,0.97,+8.5,"Jul 16, 2020, 12 AMEDT",0.72,0.82,+13.89,"Apr 20, 2020, 12 AMEDT",0.67,0.83,+23.51
"Feb 09, 2021, 12 AMEDT",0.31,0.38,+24.18,"Oct 29, 2020, 12 AMEDT",0.06,0.19,+227.59,"Jul 23, 2020, 12 AMEDT",-,-1.39,-69400,"Apr 30, 2020, 12 AMEDT",0.1,0.11,+7.84
"Feb 10, 2021, 12 AMEDT",1.42,1.39,-2.04,"Nov 04, 2020, 12 AMEDT",1.33,1.5,+12.61,"Jul 29, 2020, 12 AMEDT",1.2,1.38,+15,"Apr 29, 2020, 12 AMEDT",1.25,1.25,-0.32
"Feb 11, 2021, 12 AMEDT",1.49,1.94,+30.29,"Nov 16, 2020, 12 AMEDT",1.19,1.95,+63.45,"Aug 03, 2020, 12 AMEDT",0.94,1.4,+48.31,"May 04, 2020, 12 AMEDT",1.04,0.77,-26.17
"Jan 20, 2021, 12 AMEDT",0.95,0.95,+0.32,"Oct 14, 2020, 12 AMEDT",0.91,0.99,+8.67,"Jul 15, 2020, 12 AMEDT",0.22,0.41,+84.68,"Apr 15, 2020, 12 AMEDT",0.58,0.72,+23.5
"Feb 09, 2021, 12 AMEDT",0.03,0.09,+246.15,"Oct 29, 2020, 12 AMEDT",-0.01,-0.09,-1400,"Jul 28, 2020, 12 AMEDT",0.09,0.19,+118.39,"May 06, 2020, 12 AMEDT",0.03,0.01,-67.74
"Mar 11, 2021, 12 AMEDT",2.35,3.41,+45.17,"Dec 03, 2020, 12 AMEDT",1.49,1.64,+9.99,"Aug 27, 2020, 12 AMEDT",0.06,0.73,+1158.62,"May 28, 2020, 12 AMEDT",0.49,-1.39,-386.6
"Feb 10, 2021, 12 AMEDT",-0.06,0.12,+287.5,"Oct 30, 2020, 12 AMEDT",0.03,0.26,+900,"Jul 31, 2020, 12 AMEDT",-0.41,-0.31,+24.21,"May 11, 2020, 12 AMEDT",-0.19,-0.34,-79.89
"Feb 11, 2020, 12 AMEDT",0.11,0.1,-4.76,"Nov 04, 2019, 12 AMEDT",0.19,0.23,+24.32,"Jul 30, 2019, 12 AMEDT",-0.04,-0.04,-14.29,"May 02, 2019, 12 AMEDT",-,0.05,+1100
"Jan 21, 2021, 12 AMEDT",2.3,2.36,+2.83,"Oct 22, 2020, 12 AMEDT",2.06,2.01,-2.43,"Jul 23, 2020, 12 AMEDT",1.55,1.67,+7.46,"Apr 23, 2020, 12 AMEDT",1.9,2.15,+13.28
"Jan 20, 2021, 12 AMEDT",-6.64,-7,-5.45,"Oct 14, 2020, 12 AMEDT",-7.53,-8.16,-8.38,"Jul 21, 2020, 12 AMEDT",-9.02,-9.31,-3.25,"Apr 30, 2020, 12 AMEDT",-3.47,-2.57,+25.92
"Feb 02, 2021, 12 AMEDT",2.14,2.66,+24.07,"Oct 28, 2020, 12 AMEDT",1.9,2.28,+20,"Jul 30, 2020, 12 AMEDT",1.07,2.13,+98.69,"Apr 28, 2020, 12 AMEDT",1.23,1.15,-6.5
"Jan 27, 2021, 12 AMEDT",4.23,5.04,+19.23,"Oct 28, 2020, 12 AMEDT",4.35,5.4,+24.14,"Jul 29, 2020, 12 AMEDT",1.86,3.68,+97.53,"Apr 29, 2020, 12 AMEDT",2.69,3.35,+24.44
"Jan 20, 2021, 12 AMEDT",2.41,2.52,+4.43,"Oct 14, 2020, 12 AMEDT",3.09,3.51,+13.48,"Jul 15, 2020, 12 AMEDT",5.28,7.12,+34.93,"Apr 15, 2020, 12 AMEDT",3.63,3.72,+2.59
"Feb 25, 2021, 12 AMEDT",2.78,3.59,+28.95,"Oct 29, 2020, 12 AMEDT",1.94,2.88,+48.3,"Jul 27, 2020, 12 AMEDT",0.89,2.93,+231.07,"Apr 27, 2020, 12 AMEDT",2.57,1.73,-32.76
"Feb 04, 2021, 12 AMEDT",1.2,1.15,-3.77,"Oct 27, 2020, 12 AMEDT",1.31,1.21,-7.35,"Jul 28, 2020, 12 AMEDT",1.2,1.23,+2.24,"May 04, 2020, 12 AMEDT",1.38,1.35,-2.17
"Jan 28, 2021, 12 AMEDT",-1.42,-1.06,+25.19,"Oct 22, 2020, 12 AMEDT",-1.49,-1.16,+22.25,"Jul 30, 2020, 12 AMEDT",-1.41,-1.25,+11.1,"Apr 29, 2020, 12 AMEDT",-0.15,0.34,+322.22
"Jan 26, 2021, 12 AMEDT",1.1,1.14,+3.45,"Oct 27, 2020, 12 AMEDT",1.02,1.12,+10.24,"Aug 02, 2020, 12 AMEDT",0.52,0.78,+51.16,"May 04, 2020, 12 AMEDT",0.85,0.85,-0.47
"Feb 18, 2021, 12 AMEDT",0.07,0.29,+339.39,"Nov 06, 2020, 12 AMEDT",0.03,0.03,+7.14,"Aug 07, 2020, 12 AMEDT",0.27,-0.43,-257.51,"May 08, 2020, 12 AMEDT",0.22,1.26,+480.65
"Feb 11, 2021, 12 AMEDT",1.29,1.38,+6.98,"Oct 22, 2020, 12 AMEDT",1.25,1.49,+18.73,"Jul 23, 2020, 12 AMEDT",1.27,1.32,+3.69,"Apr 23, 2020, 12 AMEDT",1.28,2.86,+123.96
"Feb 23, 2021, 12 AMEDT",1.3,1.27,-2.46,"Nov 04, 2020, 12 AMEDT",1.2,1.32,+10.28,"Aug 04, 2020, 12 AMEDT",1.19,1.29,+8.22,"May 05, 2020, 12 AMEDT",1.13,1.17,+3.45
"Jan 26, 2021, 12 AMEDT",1.17,1.21,+3.42,"Oct 21, 2020, 12 AMEDT",1.22,1.25,+2.8,"Jul 24, 2020, 12 AMEDT",1.15,1.18,+2.7,"Apr 24, 2020, 12 AMEDT",1.22,1.26,+3.03
"Feb 01, 2021, 12 AMEDT",2.59,2.51,-3.09,"Oct 29, 2020, 12 AMEDT",2.34,2.64,+12.68,"Jul 30, 2020, 12 AMEDT",2.07,2.61,+25.84,"Apr 29, 2020, 12 AMEDT",1.85,2.56,+38.75
"Jan 27, 2021, 12 AMEDT",0.9,0.93,+3.56,"Oct 16, 2020, 12 AMEDT",0.5,0.67,+35.35,"Jul 31, 2020, 12 AMEDT",-0.67,-0.57,+15.18,"May 15, 2020, 12 AMEDT",0.14,0.1,-27.01
"Feb 24, 2021, 12 AMEDT",1.01,1.04,+2.67,"Nov 06, 2020, 12 AMEDT",0.8,0.91,+13.18,"Aug 06, 2020, 12 AMEDT",0.93,1.25,+34.7,"May 07, 2020, 12 AMEDT",0.96,1.13,+17.71
"Feb 27, 2020, 12 AMEDT",1.28,1.4,+9.55,"Nov 05, 2019, 12 AMEDT",1.13,1.17,+3.45,"Jul 29, 2019, 12 AMEDT",0.95,1.03,+8.65,"May 07, 2019, 12 AMEDT",0.79,0.82,+3.67
"Jan 28, 2021, 12 AMEDT",1.28,1.42,+11.2,"Oct 28, 2020, 12 AMEDT",1.09,1.12,+2.94,"Jul 28, 2020, 12 AMEDT",1.03,1.07,+3.98,"Apr 30, 2020, 12 AMEDT",1.35,1.38,+2.53
"Feb 11, 2021, 12 AMEDT",0.85,0.87,+1.87,"Oct 29, 2020, 12 AMEDT",0.71,0.8,+13.48
"Feb 16, 2021, 12 AMEDT",-0.42,-0.97,-130.95,"Nov 02, 2020, 12 AMEDT",0.6,0.28,-53.33,"Aug 03, 2020, 12 AMEDT",0.4,-1.03,-357.5,"May 04, 2020, 12 AMEDT",0.15,0.03,-80
"Feb 16, 2021, 12 AMEDT",0.99,1.07,+8.63,"Nov 05, 2020, 12 AMEDT",1.62,1.56,-3.53,"Aug 04, 2020, 12 AMEDT",1.38,1.6,+15.61,"May 06, 2020, 12 AMEDT",0.43,0.47,+9.05
"Jan 26, 2021, 12 AMEDT",0.79,0.92,+16.46,"Oct 20, 2020, 12 AMEDT",0.68,0.65,-4.27,"Jul 21, 2020, 12 AMEDT",0.26,0.06,-76.56,"Apr 21, 2020, 12 AMEDT",0.74,0.69,-6.12
"Mar 31, 2021, 12 AMEDT",1.11,1.26,+13.72,"Jan 07, 2021, 12 AMEDT",1.03,1.22,+18.79,"Oct 15, 2020, 12 AMEDT",0.96,1.02,+6.25,"Jul 09, 2020, 12 AMEDT",1.17,0.83,-29.06
"Feb 18, 2021, 12 AMEDT",1.51,1.39,-7.76,"Nov 17, 2020, 12 AMEDT",1.18,1.34,+13.18,"Aug 18, 2020, 12 AMEDT",1.25,1.56,+24.9,"May 19, 2020, 12 AMEDT",1.12,1.18,+5.45
"Feb 18, 2021, 12 AMEDT",1.09,1.13,+3.39,"Nov 02, 2020, 12 AMEDT",1.02,1.09,+7.28,"Jul 30, 2020, 12 AMEDT",0.81,0.88,+8.78,"May 06, 2020, 12 AMEDT",0.92,0.93,+1.53
"Feb 02, 2021, 12 AMEDT",2.89,3.65,+26.47,"Oct 27, 2020, 12 AMEDT",1.93,2.16,+11.92,"Jul 28, 2020, 12 AMEDT",1.54,2.1,+36.19,"Apr 28, 2020, 12 AMEDT",1.47,1.15,-21.56
"Feb 04, 2021, 12 AMEDT",0.73,0.76,+3.83,"Nov 03, 2020, 12 AMEDT",0.76,0.84,+10.53,"Aug 04, 2020, 12 AMEDT",0.69,0.76,+10.95,"May 04, 2020, 12 AMEDT",1.32,1.43,+8.5
"Jan 15, 2021, 12 AMEDT",0.6,0.64,+7.02,"Oct 14, 2020, 12 AMEDT",0.45,0.42,-6.67,"Jul 14, 2020, 12 AMEDT",-0.2,-0.66,-230,"Apr 14, 2020, 12 AMEDT",0.33,0.01,-96.94
"Feb 09, 2021, 12 AMEDT",0.18,0.39,+115.47,"Oct 28, 2020, 12 AMEDT",0.16,0.77,+378.26,"Aug 05, 2020, 12 AMEDT",0.2,0.42,+115.38,"May 06, 2020, 12 AMEDT",0.35,0.75,+116.76
"Feb 18, 2021, 12 AMEDT",1.13,1.34,+19.11,"Oct 22, 2020, 12 AMEDT",1,1.15,+15.23,"Jul 23, 2020, 12 AMEDT",0.91,1.25,+37.67,"Apr 23, 2020, 12 AMEDT",0.82,1.01,+22.87
"Jan 28, 2021, 12 AMEDT",0.54,0.69,+28.25,"Oct 28, 2020, 12 AMEDT",0.55,0.65,+18.61,"Aug 05, 2020, 12 AMEDT",1.22,1.23,+1.15,"Apr 30, 2020, 12 AMEDT",0.93,0.85,-8.31
"Feb 10, 2021, 12 AMEDT",0.42,0.45,+7.4,"Oct 29, 2020, 12 AMEDT",0.46,0.57,+23.11,"Aug 04, 2020, 12 AMEDT",0.35,0.41,+18.16,"May 05, 2020, 12 AMEDT",0.41,0.44,+6.8
"Feb 18, 2021, 12 AMEDT",1.03,0.98,-5.04,"Oct 29, 2020, 12 AMEDT",0.91,0.95,+4.97,"Jul 28, 2020, 12 AMEDT",0.75,0.87,+15.69,"May 04, 2020, 12 AMEDT",0.97,0.97,-0.21
"Jan 28, 2021, 12 AMEDT",0.54,0.61,+12.34,"Nov 05, 2020, 12 AMEDT",0.68,0.73,+7.67,"Aug 04, 2020, 12 AMEDT",0.44,0.76,+71.56,"May 05, 2020, 12 AMEDT",0.61,0.67,+10.2
"Jan 29, 2021, 12 AMEDT",0.46,0.48,+3.45,"Oct 30, 2020, 12 AMEDT",0.47,0.52,+11.59,"Jul 31, 2020, 12 AMEDT",0.01,0.11,+2100,"May 01, 2020, 12 AMEDT",0.13,0.18,+35.34
"Jan 27, 2021, 12 AMEDT",6.07,6.64,+9.39,"Oct 21, 2020, 12 AMEDT",4.2,6.91,+64.41,"Jul 22, 2020, 12 AMEDT",1,2.15,+115.86,"Apr 30, 2020, 12 AMEDT",2.48,2.82,+13.62
"Feb 22, 2021, 12 AMEDT",0.31,0.09,-70.68,"Nov 02, 2020, 12 AMEDT",0.27,0.25,-7.75,"Aug 03, 2020, 12 AMEDT",0.24,0.25,+3.31,"May 04, 2020, 12 AMEDT",0.26,-0.43,-263.5
"Feb 09, 2021, 12 AMEDT",5.03,5.23,+3.93,"Oct 29, 2020, 12 AMEDT",1.3,1.33,+2.31,"Jul 30, 2020, 12 AMEDT",1.63,1.8,+10.16,"Apr 30, 2020, 12 AMEDT",3.13,3.34,+6.71
"Feb 04, 2021, 12 AMEDT",-2.31,-2.45,-6.11,"Nov 05, 2020, 12 AMEDT",-4.03,-7.04,-74.91,"Aug 04, 2020, 12 AMEDT",-4.98,-6.14,-23.29,"May 06, 2020, 12 AMEDT",-0.84,-3.54,-321.43
"Jan 28, 2021, 12 AMEDT",0.55,0.54,-0.92,"Oct 29, 2020, 12 AMEDT",1.06,1.14,+7.85,"Jul 30, 2020, 12 AMEDT",0.48,0.54,+12.97,"May 07, 2020, 12 AMEDT",0.6,0.56,-6.04
"Jan 26, 2021, 12 AMEDT",0.6,0.58,-3.65,"Oct 27, 2020, 12 AMEDT",0.22,0.48,+123.26,"Jul 28, 2020, 12 AMEDT",-0.07,0.15,+314.29,"Apr 28, 2020, 12 AMEDT",0.29,0.21,-27.59
"Jan 27, 2021, 12 AMEDT",0.68,0.69,+1.47,"Oct 21, 2020, 12 AMEDT",0.74,0.79,+7.34,"Jul 30, 2020, 12 AMEDT",0.56,0.38,-32.5,"Apr 22, 2020, 12 AMEDT",0.69,0.75,+9.33
"Feb 04, 2021, 12 AMEDT",0.68,0.81,+19.65,"Oct 29, 2020, 12 AMEDT",0.51,0.62,+22.53,"Jul 30, 2020, 12 AMEDT",0.39,0.4,+3.63,"May 05, 2020, 12 AMEDT",0.37,0.23,-37.16
"Feb 04, 2021, 12 AMEDT",1.01,1.15,+14.2,"Oct 29, 2020, 12 AMEDT",0.8,1.01,+25.94,"Jul 30, 2020, 12 AMEDT",0.53,0.82,+55.89,"Apr 29, 2020, 12 AMEDT",0.66,0.64,-2.74
"Feb 11, 2021, 12 AMEDT",3.8,4.46,+17.37,"Nov 03, 2020, 12 AMEDT",2.81,3.27,+16.2,"Jul 28, 2020, 12 AMEDT",2.28,2.41,+5.79,"Apr 28, 2020, 12 AMEDT",2.64,2.67,+1.02
"Feb 05, 2021, 12 AMEDT",2.06,2.11,+2.58,"Nov 06, 2020, 12 AMEDT",1.07,1.81,+69.63,"Aug 04, 2020, 12 AMEDT",-0.73,0.05,+106.84,"May 11, 2020, 12 AMEDT",1.38,1.7,+22.92
"Jan 19, 2021, 12 AMEDT",1.02,1.66,+62.27,"Oct 19, 2020, 12 AMEDT",0.88,1.01,+14.25,"Jul 20, 2020, 12 AMEDT",0.38,0.34,-9.57,"Apr 20, 2020, 12 AMEDT",0.56,0.04,-92.87
"Feb 16, 2021, 12 AMEDT",0.87,0.91,+5.08,"Nov 05, 2020, 12 AMEDT",0.92,1.1,+19.83,"Aug 06, 2020, 12 AMEDT",0.64,0.89,+38.63,"May 06, 2020, 12 AMEDT",0.86,0.95,+10.21